1.49	0.390995529	-0.2507616014
1.5	0.3877923157	-0.2517350839
1.51	0.3846002431	-0.2527005723
1.52	0.3814192956	-0.2536580944
1.53	0.3782494573	-0.254607678
1.54	0.3750907124	-0.2555493509
1.55	0.3719430448	-0.2564831408
1.56	0.3688064386	-0.2574090753
1.57	0.3656808777	-0.2583271822
1.58	0.3625663461	-0.2592374889
1.59	0.3594628275	-0.2601400231
1.6	0.3563703057	-0.2610348122
1.61	0.3532887644	-0.2619218838
1.62	0.3502181874	-0.2628012652
1.63	0.347158558	-0.2636729838
1.64	0.3441098601	-0.2645370671
1.65	0.3410720769	-0.2653935422
1.66	0.338045192	-0.2662424365
1.67	0.3350291888	-0.2670837773
1.68	0.3320240505	-0.2679175915
1.69	0.3290297605	-0.2687439066
1.7	0.326046302	-0.2695627494
1.71	0.3230736582	-0.2703741471
1.72	0.3201118121	-0.2711781267
1.73	0.317160747	-0.2719747151
1.74	0.3142204457	-0.2727639394
1.75	0.3112908913	-0.2735458263
1.76	0.3083720667	-0.2743204028
1.77	0.3054639548	-0.2750876956
1.78	0.3025665384	-0.2758477315
1.79	0.2996798003	-0.2766005372
1.8	0.2968037233	-0.2773461393
1.81	0.2939382899	-0.2780845646
1.82	0.291083483	-0.2788158396
1.83	0.288239285	-0.2795399909
1.84	0.2854056785	-0.2802570449
1.85	0.282582646	-0.2809670281
1.86	0.27977017	-0.2816699669
1.87	0.2769682329	-0.2823658877
1.88	0.2741768171	-0.2830548169
1.89	0.2713959048	-0.2837367806
1.9	0.2686254785	-0.2844118051
1.91	0.2658655203	-0.2850799167
1.92	0.2631160124	-0.2857411414
1.93	0.2603769371	-0.2863955054
1.94	0.2576482763	-0.2870430348
1.95	0.2549300123	-0.2876837555
1.96	0.252222127	-0.2883176935
1.97	0.2495246024	-0.2889448748
1.98	0.2468374206	-0.2895653251
1.99	0.2441605634	-0.2901790705
2	0.2414940126	-0.2907861365
2.01	0.2388377503	-0.2913865491
2.02	0.236191758	-0.2919803338
2.03	0.2335560177	-0.2925675164
2.04	0.2309305111	-0.2931481225
2.05	0.2283152198	-0.2937221775
2.06	0.2257101256	-0.2942897071
2.07	0.2231152099	-0.2948507366
2.08	0.2205304545	-0.2954052916
2.09	0.2179558409	-0.2959533973
2.1	0.2153913506	-0.2964950792
2.11	0.2128369651	-0.2970303625
2.12	0.2102926658	-0.2975592725
2.13	0.2077584342	-0.2980818342
2.14	0.2052342517	-0.298598073
2.15	0.2027200995	-0.2991080138
2.16	0.2002159591	-0.2996116818
2.17	0.1977218116	-0.300109102
2.18	0.1952376385	-0.3006002992
2.19	0.1927634208	-0.3010852985
2.2	0.1902991399	-0.3015641246
2.21	0.1878447768	-0.3020368024
2.22	0.1854003127	-0.3025033567
2.23	0.1829657287	-0.3029638122
2.24	0.1805410059	-0.3034181936
2.25	0.1781261253	-0.3038665255
2.26	0.175721068	-0.3043088324
2.27	0.173325815	-0.304745139
2.28	0.1709403471	-0.3051754696
2.29	0.1685646455	-0.3055998488
2.3	0.1661986909	-0.306018301
2.31	0.1638424642	-0.3064308504
2.32	0.1614959464	-0.3068375214
2.33	0.1591591183	-0.3072383382
2.34	0.1568319606	-0.307633325
2.35	0.1545144542	-0.308022506
2.36	0.1522065798	-0.3084059053
2.37	0.1499083181	-0.308783547
2.38	0.1476196499	-0.3091554549
2.39	0.1453405558	-0.3095216532
2.4	0.1430710166	-0.3098821657
2.41	0.1408110128	-0.3102370162
2.42	0.1385605251	-0.3105862287
2.43	0.1363195341	-0.3109298268
2.44	0.1340880204	-0.3112678342
2.45	0.1318659644	-0.3116002747
2.46	0.1296533469	-0.3119271719
2.47	0.1274501481	-0.3122485493
2.48	0.1252563488	-0.3125644305
2.49	0.1230719293	-0.3128748389
2.5	0.12089687	-0.3131797979
2.51	0.1187311515	-0.313479331
2.52	0.1165747542	-0.3137734615
2.53	0.1144276584	-0.3140622125
2.54	0.1122898444	-0.3143456075
2.55	0.1101612928	-0.3146236695
2.56	0.1080419838	-0.3148964217
2.57	0.1059318978	-0.3151638871
2.58	0.103831015	-0.3154260888
2.59	0.1017393158	-0.3156830498
2.6	0.09965678043	-0.315934793
2.61	0.09758338916	-0.3161813413
